PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11
FBgn0037183:CG14451:mRNA	-0.00296590352481769	-0.00903753914054945	-0.00340997977109018	-0.00190500415682217	0.00445151150395023	-0.00113480308261353	-0.00111484897310139	-0.00709068591253885	-0.00605707881393307	-0.000293033703745464	-0.00766736726407706
FBgn0037184:CG14450:mRNA	-0.00150588279664186	-0.00432020347909562	0.00193541983397277	0.00372157191687099	0.00590909993927616	0.00416638597615333	0.00167393115469666	0.00115466910350085	0.0071407123847798	-0.0113412486600606	0.00212295248531434
FBgn0037185:CG11367:mRNA	0.00079516457309457	-0.00451797239922362	0.00249273344188406	0.00104767881817708	0.010744660908433	0.00248290801016969	-0.00529731451492935	-0.00585254290237985	-0.00734964791856544	0.00213113055613585	-0.00957904498127486
FBgn0037186:CG11241:mRNA	-0.000327190328966824	-0.001255208021477	0.00272527844778122	0.00579199826557331	0.00557433295492695	-0.00448457585545011	0.00726270868550128	0.00938965947982624	-0.0112060283062445	-0.0102171011948378	0.00770663411433413
FBgn0037199:CG11137:mRNA	-0.000167192704920187	0.000373547944781085	0.00136596324291059	-0.00145598713603207	0.00502183280589202	0.00639696078612312	-0.00473739264524839	0.00136519434996835	0.0131285344372313	0.00174362282399776	0.00977762939594448
FBgn0037206:CG12768:mRNA	-0.00348851614782132	-0.0193263642272128	-0.0169493987025238	-0.00157356528353339	0.00125832034252481	-0.01541285562702	0.0146317213971102	-0.0177185293301227	-0.0125621544870164	-0.0211155904795746	-0.00359801227373581
FBgn0037207:Mes2:mRNA	0.00703317164923655	-3.62423709882673e-05	0.0103731854519904	-0.0122594842347364	-0.00147675005299712	-0.0105122862720422	0.0102411341386961	-0.00342179561159588	-0.00752628286807446	0.00916600966660473	0.0149192523501454
FBgn0037212:nAcRalpha-80B:mRNA	-0.00643716021925669	0.0152415695866897	-0.00480514086118478	-0.00186107752851518	-0.00631703951462843	-0.00335043161381289	0.0175962903367169	0.00462425511966726	-0.00461633235824419	0.00615813877133217	0.00761502285466601
FBgn0037215:CG12582:mRNA	-0.00313425372554586	-0.00542824980164088	0.0018145418964522	0.00105692887603542	0.00642457923794418	-0.00299978773768205	0.0111722825359345	-0.00779511127415705	-0.000411937220198049	-0.00486727205167503	0.00401090884219701
FBgn0037220:CG14641:mRNA	0.000861237127578718	-0.00216187592537252	0.00478576818458863	-0.000381962469081558	0.000605650289345696	0.00478005097704465	-0.00196446762926818	-0.00314018321417979	0.000886854771720882	0.00147446638868068	0.0115040871840922
FBgn0037222:CG14642:mRNA	0.00550568655978259	-0.0040414572638955	-0.0295570270446355	-0.0183097942597302	0.0194129828860735	0.00429405609516447	0.0142787202703822	-0.0325612369551166	0.0162140938972755	-0.00528683190838503	0.00364526885962105
FBgn0037228:CG1092:mRNA	0.0393361111835965	-0.0203034878091991	-0.0785074885173095	-0.0462227375164202	-0.014253957689764	0.0522902020827445	0.00451660391146665	-0.0466405597922977	-0.0255804800049044	0.00326190468754553	0.0129740772111415
FBgn0037230:CG9780:mRNA	-0.00253610378086751	-0.000500242249761101	-0.00275726614024641	-0.00314148543179563	0.00370383659162702	-0.0028335361002889	0.00315662080715749	0.00430283311041643	0.0107692811195523	-0.00889913296924033	-0.00165586252573942
FBgn0037231:vps24:mRNA	-0.00395619670501576	-0.00317452821909645	-0.00457722418490635	-0.00542409003033844	-0.000757836694909423	0.0060054801867556	-0.00590299152640025	-0.00781655983899183	0.0165750622994731	-0.00674896038993026	-0.00748474961219427
FBgn0037232:CG9791:mRNA	-0.00440773746538695	-0.00240965005077799	-0.00278540561540677	-0.00264948893054617	0.00516660201986208	-0.00441143655723416	-0.00207247568659192	-0.00489056786818669	-0.0173481437327304	0.000166066025495281	0.00166406825057411
FBgn0037235:CG1103:mRNA	-0.00215259408172031	-0.00281929322285305	-0.000753162211420105	0.00219478430133441	-0.00685676186886812	-0.00677065778116493	-0.00716276204086739	0.0153077579379209	-0.00288955553090643	0.00209083966007267	0.0191659025696827
FBgn0037236:CG9772:mRNA	0.00617893156119812	-0.00189762436193518	0.0100549202860233	-0.0117483460548935	0.00926514022940983	-0.00387116264866941	0.00333431484407722	0.000392654090685041	0.00582870273211844	-0.000807419942595788	0.00775229960199415
FBgn0037238:CG1090:mRNA	0.00416888111650632	0.00841997269426325	-0.0347653437125812	-0.014401135368542	-0.00262417936772631	0.00742392954255896	0.010179737197593	-0.0160253988240156	0.0264115911796425	0.0341530419465484	0.00135006709930771
FBgn0037241:CG14646:mRNA	0.00424111112293929	-0.00679996301944529	0.00187304668747759	-0.000788984744528148	0.00290027709559708	0.00883027154547389	-0.00194890948782546	0.00405070990827161	-0.0061753825077506	-0.00412834937686142	-0.000236729126571244
FBgn0037242:CG9855:mRNA	0.000526409416585876	0.00583733669160214	-0.00221172114454728	-0.00834128829633436	-0.00439607313911562	-0.000816643766905698	0.00352851349838772	-0.00399494646111945	0.012183477864296	-0.00640035095259909	-0.0154093499133254
FBgn0037244:CG14647:mRNA	-0.000396420115104494	-0.00184084758607515	0.00187909804455403	0.00059437900790555	0.000799260460511069	0.00335207305297154	0.00332581195434692	0.00467537171175717	-0.0159597856925026	0.00221283642777397	0.00930829751238853
FBgn0037245:growl:mRNA	-0.00376573465999227	-0.000967399306548939	1.04814062713175e-05	0.00244206766378134	-0.0095596253908353	0.00877002143462359	0.00715710678720842	0.00622781369831577	0.00140164452049508	-0.00198957681300567	-0.00759061437151245
FBgn0037248:CG9809:mRNA	0.007176383127695	0.0027764445474707	0.0108228946969708	0.00689757382178474	0.00244765040270017	0.00379683464649198	0.0155131741879501	-0.0124181601586995	0.0118376598970665	-0.0011484026149366	0.00400900460992381
FBgn0037249:eIF3-S10:mRNA	0.00198227898403151	0.0067869256983145	0.000661473005679756	-0.00860335492913729	0.00574916262398039	-0.000376184786934406	0.0102817035600008	0.00889037842830034	-0.000885980861663902	0.00459036211214689	-0.0116957907724661
FBgn0037250:CG1074:mRNA	0.00139822259321553	0.00297835005896732	0.00286789415579517	0.0133668055366786	0.00104355436496158	0.00356371010052617	0.00699126044357655	-0.00391711657313545	0.00591944141315643	-0.00651332215417268	0.0117597114295821
FBgn0037251:CG9804:mRNA	-0.000343991283458561	-4.45757931977817e-05	0.000656521354411592	-0.00557894184368864	-0.0058650129729673	0.00179099948505116	-0.0049390610598248	0.00576862818406713	-0.013220247873634	0.00156673361572374	-0.00222867779005496
FBgn0037252:CG14650:mRNA	-0.000770152878515197	-0.00723504684607394	0.00926017389711074	-0.00654401592210004	0.00777896456311618	-0.0113799774096685	0.00159056798045518	0.00467368203367048	-0.0044752729470807	0.00275488498614012	-0.0112680801098066
FBgn0037261:CG9775:mRNA	-0.00565618222641364	0.000468198287109031	0.00119512638796868	-0.000160958102448975	0.00247347132352796	-0.00255916942739844	0.000131447514743465	-0.000373590817942696	0.0130848232392338	-0.00310161427706872	-0.00358209853614982
FBgn0037262:MED31:mRNA	0.000945652417611847	-0.00150242889209237	0.00330901981282771	0.00319622307853213	-0.00362129694094134	-0.00917305514707922	0.000929076840211108	0.00523254315710341	-0.000772164680313116	0.000853690808826925	0.00767391053390599
FBgn0037263:CG18271:mRNA	-0.000526650846483402	0.000707521948212008	0.00155119366199362	-0.00271226798390315	-0.00610738162794054	0.00290958202541181	-0.00521665362208033	0.0107039907439171	-0.0043086448781831	0.00174652319299	0.00941003404459913
FBgn0037265:CG12001:mRNA	-0.00512180318191444	-0.000498047372507179	-0.00600626477329765	-0.0126279866595578	0.00527341234324323	0.00311905717281184	-0.00097174485038284	0.000748579988121356	-0.0257767389089935	-0.0208084395014577	0.00335275081501044
FBgn0037270:CG9769:mRNA	0.00200192710980213	0.000332591546801352	0.000519117325302306	-0.00501579458743147	0.00172954608620587	0.00387446069980241	0.00558905278300752	0.0149190239683896	0.00445020773177893	0.00143651726715226	-0.0078511084495813
FBgn0037275:CG14655:mRNA	-0.000729687824267119	0.000546678846173004	0.00171900809239671	-0.000478404472514963	-0.00170433513054909	0.00248219842064528	0.0015798062944469	-0.000473460981136341	-0.00364713685393295	0.00138962964687285	0.00184726026681126
FBgn0037276:CG17387:mRNA	0.000706806896589285	0.00132005501180722	0.00135724465400423	0.00280148741351551	-0.000671157640502526	-0.00327894231295091	-0.000967726142359441	0.0111978200908076	-0.0103541193868697	0.0110409121516221	-0.000172553122802207
FBgn0037279:CG1129:mRNA	0.00208948965580054	0.0022484705195449	-0.00182678322330595	0.000335495199671737	-0.0057332879952292	0.00586327098888743	-0.0152925884819153	0.00128570881223468	0.0053124144978037	0.0182123932181221	-0.0117761418332965
FBgn0037291:CG14662:mRNA	-0.00248048367651637	-0.000552447978032358	0.012612983891489	-0.000366276697097236	-0.00202454158076043	0.00494262949684533	0.000739416347398785	-0.0048201651817142	-0.0067837762564056	0.00385016780660899	-0.00389263350364987
FBgn0037292:CG2022:mRNA	-0.000441529509644927	-0.00145112307271119	0.00283639452205393	0.000123821780697552	-0.00233679310966331	0.00188591252060409	-0.00169696963648858	0.00450730020128415	-0.00196476911835875	-0.00243229074565234	5.81422771664129e-06
FBgn0037295:dpr16:mRNA	0.0023141451905992	-0.0372847511717207	-0.0072446746383075	0.039709088468818	0.00748799111862333	0.0186524164913946	-0.0392457467312613	0.024264521595454	0.00394691136689918	-0.00600285150286067	0.00342602694194671
FBgn0037296:CG12161:mRNA	0.0021645736172683	0.00658252994663072	-0.00602662405235828	0.0100981199417361	-0.00989243649967852	0.00243575208309215	0.000384321469806192	-0.00460330112227604	-0.0156688292005608	0.0193380650856041	0.00345342868187738
FBgn0037297:CG1116:mRNA	-0.000304953874372309	-0.00362639488205244	-0.000990238798957603	-0.00102283849501102	0.000135106654941202	-0.00909191165032042	-0.00237861726393537	0.00413301106859398	0.00743673645723582	0.0066290554991356	0.000112864276987121
FBgn0037298:CG2604:mRNA	-0.000534430325147407	0.000499821513726439	-0.00578165728503728	0.00936603270155405	-0.00180112140017903	-0.00444242983727824	0.000373609542066771	-0.00662856534397154	-0.00704002982562178	-0.00335070126956755	0.00777680567030149
FBgn0037299:CG1115:mRNA	-0.00247688936887084	-0.00295587477763089	-0.00234363609946163	0.0077797422069408	0.00520096781570942	-0.000322302145542703	-0.00130903373708001	-0.000347160451262191	-0.00751996159115358	-0.00733733018069284	0.0115868496298581
FBgn0037304:CG1113:mRNA	-0.000399043786063116	-2.76967414372425e-05	-0.00136219059313295	-0.000625192439561474	-0.00151936863348799	0.000423210594045168	-0.00252986073132169	0.00106213266591883	0.00305905101244309	0.00472323070282403	-0.00385670938155513
FBgn0037305:CG12173:mRNA	-0.000410651402888132	-0.00613739215506436	-0.0077701565319932	0.00327682405547431	-0.00229086756942964	0.00955083877543407	-0.0103953041231482	0.00317288394350954	0.00328240039419892	0.00190264838639914	0.0113931723214124
FBgn0037309:CR31541:pseudogene	0.00740688130917128	-0.00769942994587967	0.00365282623533414	-0.00334877704669825	-0.00805988751911526	-0.0107394212765377	0.00192843881544973	0.0270548359475273	-0.0157411581192476	-0.0218579804391002	-0.00399091451928614
FBgn0037312:CG11999:mRNA	0.000430552289170814	0.000547909957989519	-0.00141894933547914	0.00986995343090377	-0.000245009271776275	0.00451417551676047	-0.01486686962596	-8.63431547573813e-05	0.00289095496031459	0.00302182891138009	-0.00373619900004578
FBgn0037313:CG1161:mRNA	-0.000949010079673393	-7.99063832458423e-05	-0.00484211217408942	0.00912718833110594	0.000429170200309957	0.0119885246349438	-0.00514270332812345	-0.00314006962978787	-0.00736878241182111	-0.0100045709478047	-0.0115033307245931
FBgn0037321:CG1172:mRNA	-0.000943280905177235	0.0038467981984808	-0.00271696911508327	-0.00695012965214665	0.00456078470896858	0.00477175491165545	0.00372260308081131	-0.00316649240538424	-0.0123249640122951	0.00970575512863217	-0.00805003879136266
FBgn0037323:CG2663:mRNA	-0.000539541429558026	-0.000761796545416543	0.0011035238685411	-0.000155574800910499	-0.00229912352578957	-0.000483806823926143	-0.00312325332104696	0.0024838183592196	0.0021294550689607	0.00130912725785156	1.80257824517955e-05
FBgn0037326:CG14669:mRNA	-0.00300447045942661	-0.0131930460202801	0.00190477241253821	0.0011761139442766	-0.00619319946940963	0.0144173238233315	0.0164735369735814	0.00127667214648065	0.0176172822226674	0.0249612962365315	-0.00378450029061311
FBgn0037329:CG12162:mRNA	-0.00705663379242337	-0.000661483271618854	-0.00185022854710169	0.00363515363591278	0.0068207101389593	-0.00799064360610119	0.00241270180146799	-0.000507429532746075	-0.0122255756392806	-0.00324881150706812	0.00394522515671347
FBgn0037330:mRpL44:mRNA	0.00141509488901169	0.00299883023523505	-0.0020774421614142	0.00752918919365236	0.000115969138837319	0.00590042757137967	-0.00703686772944532	-0.00447695019447514	0.0166111108733122	0.00282676344634331	-0.00935065449826863
FBgn0037338:Snm1:mRNA	0.000941017939926622	-0.00202397940296621	-0.00233242921933093	-0.00264757863602417	0.00382475057650047	-0.0178260878537664	-0.00954024238258254	-0.0177076786723941	-0.00559029979051101	-0.000293443021827882	-0.0153076055299607
FBgn0037339:Pi4KIIalpha:mRNA	-0.00265837638479845	0.0100823432715364	-0.00934557919057217	-0.00365179779682859	0.00614587668060859	-0.00369589810604718	0.0079898947294758	0.00397107916184445	-0.0180986647139932	0.000686910223246157	-0.00805361604597153
FBgn0037340:CG14671:mRNA	6.90382317606894e-05	0.00156608402560896	-0.0113590633719387	0.000407635329186813	-0.0144952015671291	0.00283456571459402	-0.00399083764011055	0.00721421714090312	-0.00335995977620816	-0.00610142414339127	-0.00993756476648164
FBgn0037341:CG12746:mRNA	-0.0174768739919897	0.0078767080892529	-0.00860501236598734	0.00415941872204301	-0.00747572853633372	-0.00830981899530928	0.00203493592786908	0.0162469815691417	-0.00293303692563369	-0.0144303540572792	0.00760641402125242
FBgn0037342:CG2931:mRNA	0.00103998003458676	0.00120131105818712	0.00202739691345889	0.00124705229717616	0.00849823072880028	0.0112190126685031	-0.00604512858423171	-0.0174616037793612	0.000770862158973232	-0.000404282468364985	-0.00754287332443855
FBgn0037344:CG2926:mRNA	0.00423853353982469	0.00280396726061271	0.00822097241091786	-0.00217719185289513	0.00807994757832969	-0.0037349796661209	-0.000462460623369178	0.00318493471836857	0.00293813004902337	0.003356306281615	-0.00749521110639084
FBgn0037345:rev7:mRNA	-0.00208790300762763	0.00731201010813417	-0.020013234361325	0.0380192637787821	-0.0117951988786749	-0.00109015948140387	0.0110689356316407	0.00749169085434672	-0.0137792435588959	0.0336568531301739	0.00727454660467267
FBgn0037347:CG1427:mRNA	-0.00409726997562308	-0.00724494337153707	0.00608788853365148	-0.0138706646214592	-0.00499992221817163	0.000760782791473636	-0.00362848021733774	0.00920574771922142	-0.0174452339094805	-0.00816093036299343	-0.0175895258016988
FBgn0037350:CG2911:mRNA	0.0149203911639702	0.0142983859077626	-0.0179772521920774	0.00756813819742388	-0.0130570441325215	-0.0106519787985765	0.0020519590310253	-0.00704236994340818	0.0066717422432915	-5.27393012407147e-05	0.0075391329103524
FBgn0037354:CG12171:mRNA	-0.00198971412502451	0.00585222427040512	-0.0127601141354027	0.0388187483967124	0.0104825216202224	-0.0134596788256939	0.00164719915620598	0.00144756951521406	-0.00562777889671724	0.00369010553675087	0.000795091577712192
FBgn0037356:CG12170:mRNA	-0.00200503588251252	0.0049676568265325	0.00034845600022489	0.00500801592318757	-0.00781320461567019	0.000948906638780878	7.82553813002993e-06	0.015444522500143	0.00520320510694643	0.00162809286748059	-3.8650202429095e-06
FBgn0037358:elm:mRNA	-0.00101556426683898	-0.00392511759482307	-0.00169193262068134	0.0076047943895036	-0.000352121214198964	0.0150500259325086	0.00274235644896267	-0.00451655066892419	-0.00147529851730217	0.00677046661688456	0.0112045253758733
FBgn0037359:MED27:mRNA	0.0016612564281875	0.00254157654691151	0.00593153921533218	-0.00373853615101511	0.0142850234907277	-0.0160057491353167	0.00293640582373159	-0.00189936219096617	-0.000110943316630727	0.0048054567165413	0.00603111870080074
FBgn0037363:CG1347:mRNA	0.000594779660738751	-0.00343290006711354	-0.00295650763257713	-0.00781566037419027	-0.00103968939770071	6.16182419315256e-05	0.0117849679744639	0.0144833963110823	0.000926388545777269	0.000863455219906973	-0.0039837279494856
FBgn0037364:Rab23:mRNA	0.0133221380470673	0.0123533829421277	0.00642839810005995	0.00487322170017089	-0.00227210163070192	-0.00915371979526917	0.000497862901355154	0.0139913715928984	-0.00691964377140623	0.0035400892267458	0.00202347968978651
FBgn0037368:CG1239:mRNA	-0.000608547865410001	0.00211643400352299	-0.00347773303381458	-0.000978406670288045	-0.000262987698857142	-0.00712221268884726	-0.00746274666964336	0.00651887794426607	0.00369539643005746	0.0109553397943735	0.000118995867287392
FBgn0037369:CG2100:mRNA	0.00271221876737775	0.00151233153480058	-0.00614671004211025	-0.000294294744879579	0.00806616214204312	-0.00297220034827277	-0.0152170263398539	0.0111775573433095	-0.0024689115549243	-0.00836011920796968	-0.0114868133577587
FBgn0037372:CG2091:mRNA	0.00206203240255546	-8.72309883637874e-06	0.00223069729999152	0.00042650347008575	0.00198537235042621	-0.00351449112686413	-0.012576618382386	-0.0021366565783439	0.00841350749499331	0.0149150944412728	-0.00755927340728719
FBgn0037374:jagn:mRNA	-0.00353005032367381	-0.00286165410225627	-0.00256061519042847	0.0056554174881485	0.00784250153886773	-0.00291382665634647	0.00896254431052827	0.00409665750811059	-0.00647782102608178	-0.006506965274369	-0.018838278248825
FBgn0037375:CG1193:mRNA	0.0016161739940516	-0.000826122580244231	0.000780535817788593	0.00326741199133665	0.00489368853108779	0.00629536039512336	0.00193561378339611	-0.00691715414438264	0.00880117979624154	0.00376183108941365	-0.00169848616708234
FBgn0037376:CG2051:mRNA	0.0023321343806209	-0.00407619492053357	0.00930578659873416	0.00401336797700767	0.00410965805175211	-0.000680078502333819	-0.00931003387341256	-0.00915821440707593	0.00174433686775502	0.00120676396689646	-0.0190140016834282
FBgn0037377:CG1218:mRNA	0.00522919235090731	-0.00746080661016615	0.00463062675623087	-0.00417085560519577	0.000406725298929952	0.0131774081325336	-0.0124751208035641	-0.00423924675613933	0.0156990289922818	0.00185665483638567	-0.00361721928427023
FBgn0037378:CG2046:mRNA	0.0020953781817651	0.00233526183589634	-0.00682614433136885	0.0133875532249125	0.00159344863958985	-0.0103041704849843	0.000225677581970749	-0.00297316197559012	-0.00206521447736438	0.0105320719028659	-0.0170150257573179
FBgn0037380:CG11000:mRNA	-0.00600352527111808	0.00812520086294232	0.00640500000545408	-0.00690314665362896	-0.0151543294160825	0.00277214690361132	-0.00829351569434986	0.00572290117964558	-0.0297008361461668	0.0137719427860289	0.00853462171379192
FBgn0037382:Hpr1:mRNA	0.00121337818825209	0.000995685180108637	0.00105613965498071	-0.00267383953057466	0.00102963977103786	-0.0021248549395132	-0.00278013269932995	-0.00274167904788715	0.00813231402644976	0.00910100449240111	3.33240807788265e-05
FBgn0037383:CG2023:mRNA	0.00227143292517764	0.000664362457477473	0.00532359712903241	0.00701954484438915	0.000394117579559631	0.00560659980587492	0.00310010671276077	0.00944891310226466	-0.00410385957036596	-0.0085640969509884	-0.00566388422829626
FBgn0037386:CG1208:mRNA	-0.0324859783839546	0.0324114984049289	-0.0586359933498721	-0.0538477828663519	0.0482477666428335	-0.0250036079580219	0.017047908044756	-0.00238347723240287	0.00206440253574504	-0.0284831993743687	-0.00712993580422041
FBgn0037387:CG1213:mRNA	-0.00205661201132974	0.00115266616528193	-0.00134456576401176	-0.003618921620202	-0.000712670863730786	0.00225423114031508	0.00206093652452116	0.00806254391470207	0.00225032907033484	-0.000194572002632678	-0.00478441558411145
FBgn0037391:CG2017:mRNA	0.00866691955354552	0.00836931974769904	-0.000299243375056151	-0.00840298965681301	-0.0167877151858436	0.00736210309431673	-0.0033083667041428	0.00956024427886006	0.00224127561853779	-0.0173320963043053	-0.000733180389331772
FBgn0037408:NPFR1:mRNA	0.00118230678830323	0.00194328518132013	0.00625095729697156	-0.00275593376765946	0.00404416631217637	0.00998816125401964	0.00109622946835511	-0.00402338636535856	0.000845544145737703	-0.00278736568381798	0.00193742395613305
FBgn0037433:CG17919:mRNA	-0.000594704591402331	0.00211641086184355	0.000102001994215542	0.00165075526055888	-0.0119045697296501	0.0088995318053404	0.00227805721093727	0.00755880667428947	0.000325964242625429	0.000605686791652275	-0.00218324934058544
FBgn0037434:snRNP2:mRNA	0.00383904510515588	-0.0029116030024549	-0.000294116328771401	-0.000689409120318353	0.00647901479579369	-0.00767254214505757	-0.00739755490156863	-0.011604493925524	0.0225915775962786	0.00814779458271967	0.0117479070676874
FBgn0037435:CG18048:mRNA	0.00129289501238874	0.000939562014794487	0.00163421497518133	-0.00844494853627786	0.0016343452211592	0.00355057041692198	0.00273200634983497	0.0100026012543343	-0.0155267352215448	-0.00966730890953593	-0.00225056140215775
FBgn0037440:CG1041:mRNA	-0.00230001367874644	0.0103022062312817	-0.00977561190675985	0.020170273047608	0.0097902174237867	-0.00909563579488826	0.00260619067748474	0.00856595670093287	0.00244033281963665	0.00248463143769736	0.000619387890897144
FBgn0037442:CG10277:mRNA	0.000149241882668962	-0.00431797927639139	0.00267102235725119	-0.00509806877610824	-0.00372989973568728	0.0102272352297216	0.00292480246518308	0.00541773234219205	-0.0137349032738684	-0.00467621905145832	0.0111096245315945
FBgn0037443:CG1021:mRNA	-0.0378582346866248	0.0196863749056068	-0.0100602511950025	-0.0138084673911734	0.0020571583220012	-0.0187251030590443	0.00699328958480033	-0.00285172059216631	0.000629944413861715	-0.00258755525161895	0.0113670633210825
FBgn0037445:CG9727:mRNA	-0.000206436617424288	-0.00220961644410829	0.00872738342474902	-0.00787842542568509	0.00867777641101341	-0.00868499884832065	0.0174622306138305	-0.00523770785678412	-0.00055852094391796	0.00946038158924364	-0.0190061103623996
FBgn0037446:CG10267:mRNA	0.00618483017904827	-0.000926240888924346	0.00595233782528177	0.00421397536063148	-0.00127070212095421	0.00104430823869332	0.0100078603227021	-0.000335969761502353	0.016344821116284	-0.00269293090003061	-0.0148692583807806
FBgn0037448:CG15186:mRNA	0.00659233592215192	-0.0129011775020358	-0.00530287778007881	-0.00514975575949547	-0.00915168855017689	-0.00713292877632978	0.0146860141323706	0.00495698978328958	0.0206279176941319	0.0287584257082893	-0.00585125295050391
FBgn0037465:CG1105:mRNA	-0.00391485381135704	-0.000233671968309461	-0.00474359728273994	0.00210138259197037	-0.0076973765865419	0.00917971934528053	0.00187891321092098	0.00821747298290702	-0.0110985453607865	0.00203508036303366	0.0112261657080956
FBgn0037466:CG1965:mRNA	0.00271493069784645	-0.00154721966650391	0.0102100557143803	-0.00296575599589729	0.0026505295032089	0.00380263839875846	0.0014769234333551	0.0101616435795666	0.0101612067715678	0.000871274677261713	0.00418003685982749
FBgn0037467:CG1104:mRNA	0.00304616274687562	0.00380968366097715	0.00257305401003504	0.00229154379207763	-0.00274299580861295	0.0097735681858702	0.00258846589663762	-0.00111567172467082	-0.00255147308357439	0.0191893622709257	-0.0116408599365414
FBgn0037471:Alh:mRNA	0.0151447370065461	0.0100340130355785	0.00799432018461392	-0.00750893353408091	-0.003173605602531	-0.0105295370162917	0.0244896375859886	-0.00374561792476716	-0.00523761895727136	0.0122699170578714	-0.0153923692541826
FBgn0037472:CG10098:mRNA	0.00547244903965624	0.00837879338702825	0.00674293780246698	0.0135910110606992	-0.013324984730157	0.0125752195270591	0.00251913171313391	0.0114287141137609	0.00712113798948409	0.00319693446062327	0.0189788736889714
FBgn0037473:CG10068:mRNA	0.00215911225652972	-0.00041632096276722	-0.00152043641244364	-0.00499535109617673	0.0029471353714012	0.00663917739839546	0.000145620358427723	0.0128097735844522	-0.00649857617958011	-0.0162378128822354	-0.00782874306195168
FBgn0037477:CG14610:mRNA	-0.00236858110277723	-0.000266925993927715	-0.00267593380865482	-0.00217005180818795	0.00993123746727009	-0.00189862582842361	0.00105596491367412	0.00591959853861892	0.00585706291329384	-0.00187022876813143	0.00118020719803627
FBgn0037482:CG10055:mRNA	0.000418359435999619	-0.00946485018636377	-0.00778665549508349	0.0191749733349953	-0.000912430675761368	0.00126465638129546	0.00392470878083195	0.00397982397654138	-0.00360837115773433	-8.80331599025254e-05	-0.00396587737963413
FBgn0037489:CG1234:mRNA	-0.00238215883451762	0.00521305513104334	-0.00202214042575858	-0.000143988680389347	0.000436819550373557	-0.0014024201553404	-0.00198042145397565	-0.00780914046375397	0.00800544095036991	0.00818382414299779	-0.0113858910532402
FBgn0037490:CG10053:mRNA	-0.000775024009433884	-0.000624655545463913	-0.00555476859639932	0.00126163860473594	0.00403775277792998	-0.00810515414374151	-0.000727536002510563	-0.00986324785888034	-0.000966074377558041	0.0049872155884424	-0.00956775668077297
FBgn0037491:CG1227:mRNA	-0.000864158161346109	-0.00181043496726641	-0.00141490720162538	0.00103422417503066	0.00543033323816694	-0.00673487222762306	-0.00996479815104804	0.00311874168760611	-0.000609666902307325	0.0105884191497606	0.00771575460873905
FBgn0037492:CG10050:mRNA	-0.00314434514171385	-0.0016418926088138	0.00121103968006335	0.00308201865311326	0.00348097056984415	0.0112860125510674	0.00223904939214831	-0.00024603146266927	-0.00327450953197276	-0.0015838312437553	0.00388282423565187
FBgn0037504:CG1142:mRNA	0.00357474076344779	0.00242173251421913	0.00375465912146216	0.0010276432570522	-0.00381025353341655	-0.00242485462414164	-0.00358639119917497	-0.0076242888474569	0.00990522924768438	-0.00576354811860783	-0.00758417693984528
FBgn0037515:Sp7:mRNA	-0.0165795879783986	0.000407530004796091	-0.0110192107560122	0.0118429051985219	0.00478694875376191	0.0109484997289617	0.00607785194843708	-0.00426532782048971	0.0181429585224344	-0.00491962512470151	-0.00131034582515687
FBgn0037519:CG3014:mRNA	-0.00201097180174864	-0.00206231779887929	0.0033422734547918	-0.00123683889378163	-0.00319672360549395	0.00888887500507079	-0.00221520790822804	0.00482552373526404	0.00406146685813863	-0.000339836702737232	0.00191963250888338
FBgn0037525:CG17816:mRNA	-0.00309115133382058	-0.00819529152623677	0.00910038852328726	0.0136465545199092	0.00709685708220147	0.0164930596795642	-0.0014941272253401	0.0116343235770158	0.0023726215070159	0.0114092873800931	-0.00170486534591415
FBgn0037526:CG10092:mRNA	-0.00608370673004333	-0.000171839436194459	0.000257962903554981	0.00335269001418363	0.0149504076960385	-0.00422978417039275	-0.00642571751919961	-0.00666111062524965	0.0118648719136056	-0.000413198251854049	-0.00903995888762653
FBgn0037531:CG10445:mRNA	0.00239723916588516	0.00875116832277087	-0.0069506623192062	0.0174157433158708	0.00146880557136148	-0.00095500174410723	0.00385745020457644	0.00556785149220495	-0.00191640573128921	0.0110214689043264	0.00786809798793439
FBgn0037535:CG14463:mRNA	-0.00418688887292257	0.00209951594205516	-0.00404774070592873	-0.00102718079564753	0.00549558404340593	0.00602903952994718	0.00674058919966681	0.00279546787303331	0.00218721679533563	-0.00925747438619169	0.00192262489913613
FBgn0037536:CG2698:mRNA	0.000263859580453285	0.00980703694181925	-0.00121438336281063	-0.00272641141682331	-0.00183309280056159	-0.00598676107508769	0.0136408693155608	0.0117028604086863	-0.00391497463021709	0.000812853544562197	-0.00795981004324066
FBgn0037537:CG2767:mRNA	-0.00823689649833887	0.00402671701214642	-0.0064648842641003	0.00166190028874142	-0.00635982322426139	-0.00143128631074894	-0.00536935474836177	-0.0031006893867141	-0.00149526079702544	-0.00307933508262879	0.0114618165523576
FBgn0037540:Pbp95:mRNA	0.00212813245850146	-0.00302740834599441	0.00672463752899067	0.000523704085198151	0.00583284857352319	-0.000926359883463764	-0.0157934440651885	-0.00173342659496806	0.00113520168392965	0.00385596402060466	0.00980204746154041
