PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12
FBgn0037817:Cyp12e1:mRNA	-0.0133378393410187	0.0196712993695022	-0.00768058308706797	-0.0265088007171479	0.0154915080946044	0.0352429050788188	-0.0102147730770472	0.0170878384160087	0.00266158852605608	-0.0178343026223826	0.00228014506150207	-0.00186674094362979
FBgn0037822:CG14683:mRNA	0.00141471835960649	0.00571110947193237	-0.00172334290328389	-0.00835442208181384	0.00239445482126937	0.00193799740426453	0.00213413490249439	-0.0017458048483716	-0.00684449645601068	0.00189381008183888	0.00508420725133534	0.000136245476981319
FBgn0037831:Cap-H2:mRNA	0.00589646372071249	0.00460081963582197	-0.0038501057761021	0.000954985666371685	-0.00421052194282259	0.00989871748491357	-0.0146053609233006	-0.00698754972085775	0.00298671910183791	0.000845439851606583	0.0106429017247924	-0.00303654474528106
FBgn0037834:Art1:mRNA	0.00498040020908058	0.00404626085649328	8.12529958389229e-05	-0.00535267322208087	-0.00036994877364317	0.000176439076699111	0.00651123027161016	-0.00216712971380204	-0.0051189884973554	0.0122575232437528	-0.00459456713046308	-0.0189690832224212
FBgn0037836:CG14692:mRNA	0.000192812120226415	-0.00078157445044989	0.00183537271613766	-9.98380426459511e-05	0.00148307568895701	-0.000123627503088632	-0.00145316277578892	-0.00783481677944054	-0.00225902115669587	0.00337396217227192	-0.00409700631627056	0.00329269032269177
FBgn0037838:CG4089:mRNA	-0.00668494806116911	0.0061370573418533	0.0152073177026602	-0.0110299803554422	-0.000449207640316085	-0.00275878929979202	-0.00119866334121618	0.00568184313198637	0.018247686390941	-0.000551557128756125	0.0103546317726857	-0.00941050820366344
FBgn0037841:CG4565:mRNA	-0.000144342728735551	-0.00443966705062009	-0.00199599311899678	-0.0180505189115241	-0.0085658608335281	0.0039963371508084	0.0127430326646869	-0.00549258467048781	-0.00331811898524721	0.0168740006839426	0.0203645591851046	0.00710914895753047
FBgn0037842:CG6567:mRNA	-0.00401133467470237	-0.00383840607527846	-0.0052065515682883	-0.0125352331241028	-0.016173102567777	0.0103564597330553	0.00727484977872391	-0.00212927199905587	0.000535462659836184	-0.00331240413123318	0.017530015680744	-0.00624451921493603
FBgn0037843:CG4511:mRNA	-0.00246678088999396	0.00514985027758947	-0.000123424868951937	-0.00414539948870508	-0.00183668344717372	-0.00374367809997041	-0.00326532605186118	0.00092308647694195	-0.00499104727388634	-0.0008644843398324	0.00756372361365896	0.00318090698153497
FBgn0037845:CG14694:mRNA	0.000421585000270314	0.00022151222719303	0.00189576703674559	-0.00775292456822276	0.000432804972631773	0.00439559221127461	0.00318940622734565	-0.000924038422020894	-0.00027020819344642	0.000494721515229879	-0.00111822298341924	0.00409633702958918
FBgn0037846:CG6574:mRNA	-0.00904096231125297	0.00168826648298429	0.00206629645508563	0.00325207200110852	-0.000609239500127926	7.38881948050709e-05	0.00795585960151423	0.00441990801652367	0.00276632924104441	-0.00173125999688251	-0.00476507480848572	-0.00346712572825472
FBgn0037847:SelR:mRNA	-0.00614889948988791	-0.00637625398545863	-0.00130050197735081	-0.00702835791618058	0.00776506173038326	-0.00312689327708299	-0.00623709560485452	-0.00501082147507358	0.0112701345836211	-0.0233958545359075	-0.00235743410585882	0.00633829829597516
FBgn0037848:Tsp86D:mRNA	-0.00501435520444129	-0.00084692046038172	0.00397406791312419	-0.00333112129706784	0.0056591926729654	-0.0068859858845749	0.00359323651420078	-0.00902496485405696	0.00701831037893304	-0.00825403372570729	-0.0167987889292725	-0.0159390245831247
FBgn0037849:CG4596:mRNA	-0.00600306051518925	0.0041477506472284	0.00588751856721333	0.00113406744306107	-0.00398123062407298	-0.00430506216985721	-0.00585993027477789	-0.00664166710488903	0.0124259833434896	-0.00639640919349051	-0.0013868598921234	-0.00798398741681124
FBgn0037850:CG14695:mRNA	-0.000739771326024423	0.00302484373101631	0.00659253081239015	0.000503358593101584	0.00356096087774586	-0.00613263494624051	0.0122292211035209	-0.006763363360618	-0.00598065931482553	0.0137272986633187	0.00204802230425844	-0.0123423488537548
FBgn0037852:CG6608:mRNA	-0.00153457622110709	-0.0156151758527969	0.0119678216318833	-0.0348773856560239	0.0271901793804989	-0.0164561194905446	-0.00549972645173642	0.0188188836386057	0.0139209843658088	0.0048844843861722	-0.00164344454645438	0.00381744438579725
FBgn0037853:CG14696:mRNA	-0.00695888563245066	0.00295663099793565	-0.00065886174339414	0.0110121306728066	0.000608758749084623	-0.0118848812266276	0.0103519266753308	0.0107437511741232	-0.013236322314634	-0.00211956795778725	-0.000767639402515696	0.0122860036898805
FBgn0037855:CG6621:mRNA	0.00721897769550124	0.00317746080257072	0.000746651449380771	0.0083551682504857	-0.00782705398952329	0.0110217368484448	-0.000581286492455445	-6.21525537587912e-06	0.00531679776955674	0.00369936917706913	0.00397144294590814	-0.00315773768833823
FBgn0037856:CG4674:mRNA	-0.00921597195645416	-0.0112309241603018	-0.00204757342745391	-0.00126581896527932	-0.00336904409011227	-0.0202535580379534	-0.0112181664375966	0.0018723332538723	0.00450615229568909	-0.00491275321494774	0.00276005343958586	0.0157273555600773
FBgn0037870:CG18577:mRNA	-0.00200519603708295	0.000526546737088401	-0.00250315787386464	-0.00378726413912045	0.0021795592384219	0.00521012334063885	-0.0026785817355497	0.000812985107853427	-0.00220925297753828	0.00274970921800607	0.00204510846240345	-0.00394818173420977
FBgn0037872:nocturnin:mRNA	-0.0081259087605104	0.00566319505368585	-0.0126466956876808	-0.0162666573350391	0.00543217484782482	-0.0240618480864905	-0.00226349478860177	0.0079371511245679	0.00841606349153845	0.0055415641388514	-0.0125398254022746	0.00312000639987142
FBgn0037873:CG6666:mRNA	-0.00235922376717102	-0.00234071428912795	-0.00121641488677385	-0.00541629731134255	-0.00688799635843974	0.00519787836418969	0.0012570683620445	0.0230908617361706	0.0184227666293728	-0.00554280381291052	-0.00709371072187301	0.00131626658424253
FBgn0037874:Tctp:mRNA	0.00123290370526968	0.00262763473253182	0.00597392300006879	-0.00691173023922039	0.00535636209062939	-0.000837417804913423	-0.00116847847463636	-0.0115138051467365	0.0132538429522767	0.0066221666519744	-0.000699747557914633	0.00685653139535102
FBgn0037875:CG6672:mRNA	-0.00280663880195775	0.000756127715360285	0.00777488748603432	-0.00304392854372087	0.000927872326842624	0.000311050357102445	-0.0060959234909788	-0.00301050871714156	-0.00313205155855254	-0.00413756799776783	-0.00535007833645023	-0.0032654011428209
FBgn0037876:CG4820:mRNA	0.00333522426676589	-0.000905483795562592	0.000691179019049461	0.00296486252002958	0.00324047351971582	0.00406224949240516	-0.0114098203167077	-0.00328559449683935	-0.00336409289413328	-0.00912686713946936	0.015436786348236	0.00645781049361084
FBgn0037877:CG6689:mRNA	-0.00104794957672317	-0.00349565120471956	-0.00450670667677737	0.00424479308185195	0.00213335414452774	0.0157193686837865	0.00128572882273261	-0.0020574735724109	0.00626952595464353	-0.00318503847066281	-0.00947432771634403	-0.0129496288427903
FBgn0037878:CG6693:mRNA	0.00696282132123799	0.00306877712376425	-0.00717948410165262	0.00122477131621246	-0.000776387115677491	0.0102956491526592	-0.0104665349063021	-0.0061681550503442	-0.00106515143990498	0.00102234380381112	-0.0153986676930429	-0.0161408374793663
FBgn0037879:scpr-C:mRNA	0.000796880905195066	0.000675579962089184	-0.000298609085606774	0.00223564772187642	-0.00142399301526691	-0.00144680000574942	0.00106226793721104	-0.00140679599044654	-0.00362302371460787	0.00203944051680698	-0.000414236226290122	-0.00483461435946072
FBgn0037880:CG17726:mRNA	-0.00214809098258288	-0.00372805136557952	0.000662323852949869	-0.00149283270125663	0.00345447086165394	0.000924795519852144	0.00194516447028651	0.00357063975526621	0.00125220466243397	0.00746545344724615	-0.0190912338074927	-0.00324923307700664
FBgn0037881:CG10703:mRNA	-0.00108724792959701	-0.00140106744811649	0.00427877613863785	-0.0110537325177638	0.00362886133108052	-0.00171015292352951	-0.000413810473363088	0.00920662019244798	-0.00315927418996825	0.00134691954222218	-0.0115784319776984	0.0158344917427216
FBgn0037882:CG17187:mRNA	-0.00224827345967474	-0.00554146859459231	0.00922435650878595	-0.0156673108622213	0.00734935111247982	-0.0129996212976046	-0.00536623716600321	0.00704082267518311	-0.00546039599141274	0.0020635124791524	-0.0141920255482764	0.0158139523053142
FBgn0037883:CG14701:mRNA	-0.00135854598904141	-0.00136284324622088	-0.000978339114521843	-0.0120517211623336	0.00761951836788141	0.00120767747392657	-0.00603635343707583	-0.00151569270484497	0.00841754775330347	0.00867906881466014	-0.00779375457044537	-0.00124434173200573
FBgn0037884:CG17184:mRNA	0.000794078237233306	-0.000976908457420463	-0.00707638508320122	-0.00122793585408893	-0.00500585451713228	-0.00340215170310585	0.00705416338352498	0.0123397118711178	0.0102346904723071	-0.000136369643399426	0.00364777514489187	-0.0192354624609623
FBgn0037885:CG17721:mRNA	-0.00116596394026231	-0.00190906467386814	-0.000990048614003666	-0.00581290512632491	0.00351135948755188	-0.00423671682794534	-0.000919226444156387	-0.00924951951452353	-0.0115899555774172	-0.00757240035779079	-0.00802639094003274	-0.00326732702326151
FBgn0037890:CG17734:mRNA	-0.00759469194687024	0.0100179445617482	-0.00667303529179691	-0.00148626710035636	0.00560567710834139	-0.0167503439640614	0.00155198367992369	0.00864035568013059	-0.00370768194290933	-0.00525321631210062	-0.0064659012933151	0.0123435517295366
FBgn0037892:mRpL40:mRNA	-0.00493652293718847	0.000843055184869581	-0.012146286307943	-0.00368125632934092	-0.00422621203316072	-0.00796793613188827	-0.00682864035394187	-0.00745564561875937	-0.0168541340742348	0.00586567575973762	0.00163546111323079	0.00462518267385424
FBgn0037893:CG6719:mRNA	2.16117419473368e-05	0.00149299977494074	0.00208098818765019	-0.00588512411817087	0.00432427805954304	-0.00171916577160367	0.00529345690164043	-0.00486504593311961	0.0101630493108407	0.00120976715339993	0.00375491156055878	-0.0059787010385697
FBgn0037894:Ranbp9:mRNA	-0.00120859335722518	0.0024683675052153	-0.00169236547194959	0.00431282688487421	-0.00163499995586561	0.00586560705253195	0.00598681540783326	0.00459574035164788	0.00455507533223082	0.00958174695114599	0.000596775577291028	0.00330078318746085
FBgn0037897:CG5270:mRNA	-0.00198546772615614	-0.00729051021292713	0.0105619285563269	0.00256020876242768	-0.00148247483171171	0.0014090116190959	0.00646498847497353	0.00283396351653769	0.00330985498522766	0.0014569589142879	5.77841721873193e-05	-4.16401601396502e-06
FBgn0037898:CG18643:mRNA	-0.00629108651314801	-0.00210626005442425	-0.00610484946014927	-0.00426512632556484	0.00491675551288963	0.0029058738729423	-0.00533710491069529	0.00514999845971735	-0.00253236618771668	-0.00255496842764271	-0.00368740119448911	0.00147707472601398
FBgn0037899:CG6764:mRNA	-0.00466568067547166	0.00186828830944684	0.00499562855119047	-0.000193150984358804	0.00985060476231691	0.0103272770115579	0.00725989561504333	-0.0111545455799625	-0.00288571752709173	0.0120507851993211	0.000710541757245578	0.000514132192665023
FBgn0037900:CG5276:mRNA	-0.00340523603103821	0.00108037899644699	0.00189754356361181	-0.00148344708601532	-0.00447929210697636	0.00525141506208957	-0.00284650293052064	0.00448506608158482	-0.00194021405037754	-0.0131866381706862	0.00462185574456435	-0.00834901503191737
FBgn0037901:CG6744:mRNA	-0.00835906733366059	-0.00295632097459786	0.00820763859930339	0.00243609735599349	-0.00122268359790696	-0.0118149043513435	0.00554429272949566	0.0016810309843485	0.00167112035577484	-0.00410777990876955	-0.0033719679860641	-0.0128910543057456
FBgn0037902:CG5281:mRNA	-0.0026342800173402	0.0178396920035779	0.00936752447150877	0.00118474254869035	-0.0104148916350787	-0.00529549176409006	0.0114536854465706	0.000320457853885853	0.00680646241725728	-0.0195622464468672	0.00892061317108777	-0.00488614173230519
FBgn0037906:PGRP-LB:mRNA	-0.00789407138785457	0.00423574884582447	-0.00676210850634717	0.000980045644613519	0.00357475176056979	-0.00181921228456147	-0.00173858147267007	-0.00136146862445017	0.00136918096981368	0.00165259633386699	0.00603277928069354	0.00334536555794247
FBgn0037910:CG14708:mRNA	8.04715269797479e-05	0.000270823581558964	0.000338777831974214	0.000592962895899648	0.000800564906880013	-0.00023075465501034	-0.000367234643424709	-1.14718952466013e-06	8.59672437857685e-05	-0.000335566264456503	-9.05250161604618e-05	-0.00399972197282544
FBgn0037911:CG10898:mRNA	0.00187465222468052	-0.00149170678654755	0.00115498870948133	0.00234177849471473	0.000725130209393789	-0.0055536119896216	-0.00412857808694025	0.00254052076651488	0.00121913728787092	0.000656686074977392	0.00182507659823494	0.00316974460955771
FBgn0037915:CG6790:mRNA	-0.00126214396939063	0.00402889056873572	0.00506761009489422	0.00376448302496206	0.00698140262984538	-0.000624556632077032	-0.0098356402790803	0.0050868282379243	-0.000962855920958185	0.000992321897922742	-0.015337028068783	0.00455114257559139
FBgn0037917:wkd:mRNA	0.00261539805422053	-0.00210605629916049	0.0118986409386729	0.0116568571927193	0.00931124289166158	0.0275530510385457	0.0047185348433971	0.00716950437311502	0.00224194057642932	0.00492585856574436	0.000672200854187612	-0.00961905877437641
FBgn0037920:CG14710:mRNA	-0.00230623058732777	0.00223966495771	0.000964018263913791	-0.00224331309444895	0.00442685731220144	7.32648094788598e-05	0.00171441520848886	0.00898629458160216	0.00214931058911082	0.000711037944611633	0.00010506222058846	0.00481560368044666
FBgn0037921:CG6808:mRNA	0.00268931273352299	-0.00707930268692378	0.000498118258993267	-0.0178642762556802	0.00706417816132684	-0.00641258178485217	0.00476701393822423	0.00261296616609834	0.00255049156213701	0.0176608290961855	0.0130162905208956	0.000705631279165258
FBgn0037922:CG14711:mRNA	0.000451863125312931	-0.0196457286756846	-0.0295592683263466	-0.0476262975401708	-0.0735246906623224	0.0274164429020708	0.0207791238141746	-0.00619571492524736	0.00648345466012931	0.00289662383868109	0.00242412344464905	-0.00438595601134455
FBgn0037923:CG6813:mRNA	-4.04678241004819e-05	-0.00119347297872302	0.00192643907458479	-0.000622780712550562	0.0184994731679462	0.00425438086041398	-0.0102368151513261	-0.00310057652501412	0.000893370719277514	0.00905857254720863	0.000571606020035212	0.000436010681403393
FBgn0037930:CG14715:mRNA	0.00419443222824344	0.00965256329562374	-0.0068747888304462	9.51931096742159e-05	0.00220126460419913	0.0107803557696221	-0.00198763117796877	0.00122921558313992	-0.00267016011700095	-0.00855337909860422	-0.00533064439528357	0.018838158220254
FBgn0037931:CG18476:mRNA	0.00363143815538544	-0.00303161436058939	0.00231048241569684	0.010679146158677	-0.00121680609543901	0.0119257132895244	0.0111767497717387	0.00208733345514467	0.00333677336045974	-0.00288955608195549	-0.00892601233537655	-0.0130341411147234
FBgn0037943:CG14722:mRNA	-0.00367872310216018	0.00366559291646703	-0.00284686771267368	0.00461923077890698	0.00022687632855414	0.00630157350240217	0.0128261013881594	0.00332961868864671	-0.00417054406617144	0.012810506601842	-0.0138876274262063	0.00963544254093851
FBgn0037944:CG6923:mRNA	-0.00103659379654397	-0.00194102597570218	-0.000860489589414303	0.00633493440178815	-0.00713693221743341	-0.00641903640558659	-0.0110969310276269	-0.00426797392422808	0.00467490842508342	0.0133869529545128	-0.0122028154834002	-0.00321050166067936
FBgn0037950:HisCl1:mRNA	0.0007322950771292	-0.000518736957342854	0.00167423762214325	0.00381650782161814	0.00213165144260877	0.000257243704248367	-0.00535459060508395	-0.00490641274218457	-0.00286694413323633	0.00392866326527281	-0.00550783954778953	1.49258099556431e-05
FBgn0037955:CG6950:mRNA	-0.00160449263820109	-0.00362405122177547	-0.0074868956506073	0.000157990485964746	0.00775576240572781	0.0118970895821048	-0.00510175521779138	0.00325483354601545	-0.00530084042189739	-0.00459605927993299	-0.00307687867774703	-0.00328043029787166
FBgn0037956:CG6959:mRNA	0.00708924535994693	-0.0416430374489205	-0.0233644010011267	0.0165743520138324	0.00284571332557375	0.0209655397473142	-0.0523305223559262	-0.0117437920057485	-0.0199014996898423	-0.00309077405221237	0.0172035152528873	-0.0161043598926254
FBgn0037958:CG6962:mRNA	0.00643907611897726	0.000768822206000305	-0.00242438536029981	0.0060931217869035	0.00433324148890738	0.00652938997512778	-0.00175850220890511	0.00671692046680987	-0.00372334223522297	-0.00995446865122224	-0.00327139666892666	0.00932028125656902
FBgn0037960:mthl5:mRNA	0.00638372457090995	0.00810609957257329	0.00330984722868742	-0.00282847319710408	-0.00464349913913572	-0.0160041221117234	0.0196078535622647	0.0139530918199471	-0.00138412828074791	-0.000278966070077946	-7.91586967316332e-05	0.0095687035939645
FBgn0037963:Cad87A:mRNA	-0.00274789159750946	-0.00489758105694025	0.00782449036850926	-0.00015055554660463	0.00299844653303484	0.0101617317429377	0.00707528793850771	-0.0062397171430436	0.00314383256129222	0.0059965821038835	0.004842405852122	-0.0187892187286873
FBgn0037968:CG12213:mRNA	0.00629460173301766	0.00780029381513052	0.00401937259304727	0.000918994346783018	-0.0100317765195276	0.00436514224446176	-0.00570060138130269	-0.000948250211066465	-0.00108710264663985	-0.00578616694111261	-0.00386237085640361	-0.00676538789443249
FBgn0037970:CG12201:mRNA	0.001766693185392	0.00234692990861965	0.000373410878440658	0.00231964463829289	-0.00334504831521743	0.000157529008573127	-0.000482355535229963	-0.0044353777248122	0.00228183656185413	-0.00371255070035205	0.0223288138085789	-0.007613581685053
FBgn0037972:CG10005:mRNA	-0.0132749360851562	-0.0190136278657748	0.0287198198447885	0.0114568490998892	-0.0164759310755537	0.0125640739804381	0.000946705342087465	-0.00858806554025426	-0.0353619854161926	-0.000439939712631031	0.00451162823018977	0.00242836218179931
FBgn0037973:CG18547:mRNA	-0.00522167703374923	-0.000107750831478507	0.0142260176868892	0.00447793529429225	-0.00611064445529545	-0.00940406090302771	0.018859359090963	0.000817533988465087	-0.0241440294266216	0.0137829040709803	-0.0164526816649667	0.0061539708211337
FBgn0037974:CG12224:mRNA	-0.00183768526253955	-0.00457083128366077	0.0152715720742683	-0.014205534375887	-0.015251804005644	-0.00156590505434151	0.0195791752606865	-0.00116235961698817	-0.011886384384658	0.0206406964091812	-0.0173096667558329	0.000325562305659038
FBgn0037975:CG3397:mRNA	-0.00817453489421417	-0.000333043352269692	0.0152427645582604	0.00413511954723263	-0.00950813719439289	-0.0140590782559164	0.016170867185986	-0.00639821608939028	-0.0172280921102441	0.0188516053412024	-0.0120659803416444	0.00444823583215132
FBgn0037979:CG3532:mRNA	-0.00543482208079341	-0.00177036146155047	-0.00178615064556377	0.00454711254064227	0.00013262927958107	-5.06015400786635e-06	0.00695680844377983	0.0017665410189423	0.000666138454629466	0.00149494529037754	-0.00250795345392235	0.0159295886448199
FBgn0037980:CG3313:mRNA	0.00386944870763091	-0.000485375609066528	0.00435759732657018	-0.000917333770352191	0.00445363455850728	0.000787284746898715	0.00515835212456383	-0.00212042162431112	-0.00307656321692589	-0.00177059237093696	-0.000864013416468348	-0.00949129045765267
FBgn0037981:Spt3:mRNA	-0.000839382327679031	-0.00358789526415737	-0.00196982889846709	0.000177608466689691	0.00972222743863707	0.00984077201979157	-0.00342999797012869	-0.00272181977329308	0.00565599808235751	-0.00195421966769326	0.00533118600324757	-0.00612864801451117
FBgn0037989:CG14741:mRNA	-0.010040635501064	0.0100305564260417	-0.0157408116210681	0.00024471192777413	-0.00500463117197405	-3.05795781536682e-05	0.00171594714194504	-0.0165997667918928	-0.0166143389321317	0.00600692151985513	0.0260597426668964	0.01331858047893
FBgn0037992:CG4702:mRNA	0.00233574892085225	-0.00732153902951333	-0.00480895482199293	0.00332173964735335	-0.00032275519817819	-0.0185033399595127	0.00848918493201681	0.0112040493229219	0.00202677355041264	0.00838108333714966	-0.0030581910554987	0.00484759149574046
FBgn0037999:CG4860:mRNA	-0.00402097856864632	0.00343199482421294	0.00322259974703228	-0.00423777637904355	0.0091822754756678	-0.0110602945754564	-0.00038737241488994	-0.000325981348149966	-0.0110115465204339	0.000557670587443884	-0.00626682211875825	0.0127612579340675
FBgn0038013:CG10038:mRNA	-0.00059251470456592	-0.00213795458582821	-0.00455515612427378	0.00763092203633092	0.00889861230641634	0.00582140076367039	0.00868039246425146	-0.0112831044731554	-0.00281317500667657	0.00696096413302837	0.00629305978557688	-0.0123804490972018
FBgn0038014:CG10041:mRNA	0.00110227730225549	0.00137796605961242	0.000948451348478051	-0.00355361240681116	-0.00445561501732464	0.00255563373014183	0.0011727995142719	-0.000430102553917942	0.01017498737715	-0.00127562107314765	0.0137347406104953	-0.00136321815928591
FBgn0038016:MBD-R2:mRNA	0.00387633345889365	-0.00196194080349323	0.00129203051447738	0.00886953410253876	0.000451048345110176	-0.00185469787487366	0.000101095116708277	0.000667468297624163	-0.00570248659520149	0.00687228152218674	-0.00229862302040917	-0.0159411477409401
FBgn0038035:lig3:mRNA	-0.00393220457677923	-0.00411981758747631	0.0100418676707397	-0.00509644707718951	0.00273499190730942	-0.00649529011257352	0.007282650071057	0.00111400205441285	-0.0123217465239751	0.0109192994760039	-0.00201777501486267	-0.00958790541746843
FBgn0038042:Scgbeta:mRNA	-0.000598707877777832	0.000658706929188212	0.000800340662717614	-0.00122886284836103	0.00362361153667183	0.000439630053784192	-0.00200766423594068	0.000692583499655962	0.00219211911346553	-4.51862648541614e-06	0.00455519382037758	0.00410042187905577
FBgn0038043:CG17202:mRNA	-0.00464598014009168	0.00229140537907377	-0.00240380676161649	-0.0018753241474207	-0.00452865376600706	-0.000328098696557758	-0.00315146010901917	-0.00744478545954083	-0.00584958098544538	0.00405806413841334	-0.0022980374706487	-0.0127583439407684
FBgn0038046:CG5641:mRNA	0.00027530125337287	-0.00373684752593584	-0.00122890072175253	-0.00166330858285911	-0.00372253426992782	0.00956506141209522	-0.0117459117495517	-0.000690659356793368	-0.00902201843797266	0.00366095220628023	0.00362338903483446	-0.00642224548081738
FBgn0038047:CG5245:mRNA	0.00142266988784784	-0.00195243907263179	0.00255455973255115	0.00277356355893661	-0.00678176314108058	-0.0198897016410668	0.00126790440454966	0.00478367074470661	-0.000782616136344002	-0.0120798498740661	0.00169243205617426	0.00761536542431354
FBgn0038054:CG5509:mRNA	0.000768704106381153	0.000821262217988961	-0.00175567282122179	0.000828297056348527	0.0023111923016262	0.00199705059782247	-0.00111549184307302	0.0025215079914518	0.00684508823239551	0.00132523133508799	0.00722236867511007	0.00178980096806575
FBgn0038055:trus:mRNA	-0.00470445657716656	0.0023655835195809	-0.00327069599319625	-0.00297675786044872	0.0169642023789269	-0.00402720438322915	0.000750474007769895	0.00426384304663248	-0.000598131136812252	-0.00515065854443514	-0.00283304613349472	0.00330038728707775
FBgn0038056:CG5961:mRNA	-0.00195096653533989	0.00708591989427561	-0.00351953835966831	0.00558189962914367	0.0126885520697192	0.00470576063073774	-0.00341627020614333	0.00899282095295089	-0.0106736957926087	0.00727332840195369	0.000999852791497976	0.0176181791442301
FBgn0038057:CG12267:mRNA	-0.00361129898030234	0.00265505160105566	-0.00437658038952272	0.00270561163130873	0.00164335403623349	0.00836424116814518	0.00218495189976263	0.0029394507391396	-0.00174136912471878	-0.00459813405251927	0.0228385206898311	0.00196784544975655
FBgn0038063:Octbeta2R:mRNA	-0.00960725932427943	-0.000747853004379772	-0.000114228954609803	0.00202928511439353	-0.0169079486605973	-0.00388256341205485	-0.035655367882988	-0.0135207515899453	0.000156518105398402	4.27592550893846e-05	-0.0344624945767562	0.00719325911212518
FBgn0038065:CG6359:mRNA	-0.000346916426819894	0.00760325093382371	-0.00272210213393687	-0.00383997300175326	-0.0079378495778204	-0.00679907970742629	0.00149526348686467	-0.00230805136154992	0.00271199947940462	0.0135607218356479	0.00813545510740713	-0.00937292449805083
FBgn0038067:CG11598:mRNA	-0.000477932131323288	0.00162039275396663	-9.40716083235783e-05	0.0028222405579109	0.0010572160661182	-0.00241301075950864	0.000913054753975421	-0.0014899766592056	0.000724227962123025	-0.000454361632157384	0.00266342703434218	3.50466359426134e-05
FBgn0038068:CG11600:mRNA	0.00282141123138646	0.00551704299940108	0.00929460074564574	-0.00509649627734708	0.00108953891941962	-0.0102696684026609	0.00306809770885475	-0.0048505290518185	-0.00862818054103007	0.00603549249554319	-0.00311175045064673	-0.00150276853398403
FBgn0038069:CG11608:mRNA	0.00142248174047523	0.0029829221600595	0.00621177201841221	-0.000764878183192395	-0.000226369680668956	-0.000193348024728439	0.00662115382994823	0.00368669351138187	-0.000423724089365109	0.00151106575332925	0.00750949546261167	-0.00232256925886218
FBgn0038072:CG6225:mRNA	-0.00315009472062674	0.0022039112731043	-0.000762528861947078	-0.000926068333103252	-0.00104577300669712	0.00697630419543307	-0.000711140557381128	0.00809274447092707	0.00520980311187265	0.00437051084286867	-0.00360233645160086	0.00306210105872043
FBgn0038074:CG6188:mRNA	-0.0193191713169022	0.0029807477580371	-0.0120560522121854	0.00104416510831992	0.00527890396856454	0.00694693807339168	0.00227810894370021	-0.00720372051633145	0.000604781448558448	-0.00386270986929161	-0.00362073304289982	0.000707994972488068
FBgn0038080:CG12279:mRNA	0.00131018735041452	-0.000648015102022991	-0.00754246906462453	-0.00418148564961344	-0.0083673892342599	0.00398200071650719	0.00647819053150424	0.00782315900153062	0.000705627059229548	0.00432954695606296	-0.0103817555619167	0.012603261397774
FBgn0038083:CG5999:mRNA	-0.00611532401251815	-0.00191593768065773	-0.0390272619742455	-0.0100471133979072	0.0307233775530663	-0.00407544810958558	-0.001926976211527	0.0366786840601304	0.0109690770612836	0.00745510177573157	0.00300991740509955	-0.00764813205723143
FBgn0038098:CG7381:mRNA	-0.000317452980260476	0.00545640782181739	0.00545134062736564	0.00120828753671841	-0.00145619485554754	0.00159636810813647	0.00152094411424968	-0.00102226165069677	0.00334092057405242	0.00523845019041212	0.00469487398002814	0.00420917993073648
FBgn0038099:CG7091:mRNA	0.00436584458817777	0.00835295282544381	0.00289712695839994	-0.00541944063069133	-0.00253117801967526	0.000454874824833394	-0.000696891950904048	-0.00367129869808979	-0.00250392500962644	0.00252922705212415	0.00302594885809786	0.000114420341463267
FBgn0038102:CG14383:mRNA	-0.000799022807968953	-0.000881636048815019	0.00392977117372395	1.91857915802181e-05	0.00171151441881653	-0.00130994921795628	-6.92254865576202e-05	0.00222071393511065	-0.000738992136497182	0.000694005571931624	-0.00389075202148686	-5.31777741273792e-05
FBgn0038106:CG7488:mRNA	-0.00121237021471211	-0.00353469781927759	-0.00088238260651624	-0.00892751844936392	-0.0069051161856352	0.00372105017628642	0.00427177038660685	0.00073621783117022	-0.00161831525853089	-0.00485904610318553	0.0152940039508054	0.0161166586040105
FBgn0038108:CG7518:mRNA	-0.00131607791614225	-0.0011124595654661	0.00584731130131183	0.00278903102012188	-0.00100941484845569	0.00447028246519979	0.00244178422375237	0.000325897634039082	-0.00160937882142627	0.00985498064202596	0.00608834685574003	0.00979379847588932
FBgn0038110:CG8031:mRNA	-0.0109933963519754	0.000604810909526051	0.000260400137233202	0.00474090879067979	-0.00270508355180392	-0.00294977243618398	0.00254845350591431	-0.00112906908822479	-0.00367672364658094	-0.000967528875307723	-0.00725377015573916	0.00618125730929322
FBgn0038111:CG12360:mRNA	-0.00687067837991329	0.00287246390298082	0.00138774564315749	0.00671905734858008	-0.00821682068197709	-0.00197394458845573	-5.19455312439131e-06	-0.000100078747528305	0.00424318382539926	-0.00569186431186414	-0.0179180343865188	0.015400418755644
FBgn0038146:CG9799:mRNA	-0.000341554658812415	0.005828974453119	0.000978083956638952	-0.00417495657735936	0.0043499039635132	0.00568158589898039	0.00956138920972538	-0.00178396526869474	-0.0132709815279572	0.00812415787745704	0.0028141026178217	-0.0126958630646275
FBgn0038147:CG14375:mRNA	-0.00520531348959617	0.00600509671484304	0.0187859721162946	0.00367560456127775	0.00703434487792042	0.0129316290577847	0.0205444736675573	-0.00530050706017262	-0.00676770144631407	-0.00364770981035032	-0.00746643563723437	0.00153234505117341
