PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9
FBgn0038612:cona:mRNA	0.0312652162517031	-0.00232415921712854	-0.00977199376491873	0.00317736956276094	0.0496454207604447	0.0380472050716132	-0.00515008100037007	-0.01575288633743	-0.00434415326140689
FBgn0038619:CG7685:mRNA	0.00190299836231322	-0.00359306301568516	0.00236478376687898	0.00077146085002456	-0.000856222434430861	0.00607833793924861	-0.00590740703773429	-0.0090440171458677	0.00939406535628554
FBgn0038627:CG7694:mRNA	-0.000217113960283278	0.00183988782871568	-0.00481512700874354	0.00536904292853099	0.000574982100964335	0.00189876095854945	0.00345337310396327	0.000506678900691867	0.00458839130715465
FBgn0038628:CG14306:mRNA	-0.000373592846446769	-0.0025252806965405	-0.00258378919134881	-0.00352219319312786	0.00354669007207943	0.00455415994987642	0.00052111212595786	0.0128900974931888	0.00456119987932982
FBgn0038629:CG14304:mRNA	0.000217143802321413	0.00242210575650768	-0.00745693565685813	0.00598930839532591	0.00715826265198689	-0.00840447473333713	0.0132365033313889	-0.0111127204046416	-0.00227605853100191
FBgn0038632:CG14301:mRNA	-0.00168574894711186	-0.000418201466855108	-0.00118192632279567	0.00200783909886274	0.00489797221680345	0.00411296664637326	-0.0023606121033892	0.00316824519591691	0.00229454506292122
FBgn0038636:CG7698:mRNA	0.000685852990454147	0.00208844369609253	0.000206244574845832	-0.00604490570939119	-4.16154021977503e-05	-0.00083963554185853	0.00761517685054626	0.0142340847505852	-0.00484136563201542
FBgn0038639:CG7705:mRNA	-0.00461987715782479	0.000241904354962899	-0.000942301939730737	0.00735763961954052	0.00847315015039843	0.00135660987846973	-0.000573834673026954	-0.00212863614812207	0.0115737518461605
FBgn0038640:CG7706:mRNA	-0.00240623309289695	-0.000338190967434496	-0.0032532123813477	0.00109916769895122	0.00289812219263056	0.009376753517144	-0.0187935587847067	0.00201704429192362	-0.00715306288085267
FBgn0038649:CG7718:mRNA	-0.00240638446299876	0.00530084853974718	0.00699038531861885	-0.00942678378378805	0.000478991770035252	0.00158396182353145	0.00068234050964205	-0.00395405991317489	-0.00699876811720148
FBgn0038651:CG14299:mRNA	-0.000766612307943767	-0.00482526108581266	-0.00293285617762338	-0.00396905921198287	-0.00470438262242359	-0.0112230348428921	-0.00757283228745133	0.00197389356736224	0.0139164136869401
FBgn0038652:CG7720:mRNA	-0.00682624121632997	0.0232519634259932	0.011433139509719	0.00787507443567554	0.00846181413676094	0.0189362684392851	-0.0100825987676001	0.027661329004038	-0.000442441352138546
FBgn0038659:endoA:mRNA	-0.00451143879222461	-0.00660937844774722	-0.00408402248269578	-0.0101769747059657	0.00123644357576206	0.00419504543430276	0.00755419756778715	-0.0015526192789212	-0.0140452246562245
FBgn0038660:CG14291:mRNA	0.00427562489060662	0.0320720182584978	0.00935727575947977	-0.0229184868707462	0.0270165370002763	0.00591302391304981	-0.00834639532214751	-0.0268516297935643	0.00716744257765141
FBgn0038661:CG17836:mRNA	0.00533612160940535	-0.0258493453050374	0.00795414755319178	0.0240554212405272	0.00647470368907285	-0.00331447306990783	0.0189087513797869	-0.00626118954539785	-0.00417351054416274
FBgn0038662:CG14290:mRNA	-0.00601167665890238	0.00194789012204618	-0.000755143293395605	-0.00615548010027359	-0.0024106438807172	0.00496014420914105	-0.00549925560990703	0.0190863004182974	-0.00958871191664343
FBgn0038666:CG5451:mRNA	0.000874587111176685	0.00512759112145076	0.00244024372543859	1.93800862869781e-05	-0.00596460536579067	0.00667667199900551	-0.00499891237336765	0.00848282550248424	-0.00714349066054195
FBgn0038672:CG6005:mRNA	-0.000137588428277103	0.00458603714558561	-0.00632659690247518	-0.00307134089591774	-0.00564096714178746	0.000260964203491042	0.00184332304196522	-0.00681836746546129	0.00229068174040508
FBgn0038673:CG14286:mRNA	0.0010666697637879	-0.00379418939975231	-0.00286387575873428	-0.00728855394387457	-0.00553548858966803	0.0123647769297981	-0.00879666833419231	0.00590124451305717	-0.00723345791820724
FBgn0038674:CG14285:mRNA	-0.00185302042356635	-0.0023257230634144	0.00275000618106985	-0.000998202408787657	-0.00887919907572696	-0.00131942952190444	0.00879282874731202	-0.00318522454234199	0.00343714820196852
FBgn0038675:CG6013:mRNA	0.00351854799710811	-0.00115719020212915	-0.000521599103058992	-0.00200843262260553	0.00213258730257686	0.000785111419358174	-0.00242419028771384	-0.00516679182589567	0.00699878956967426
FBgn0038678:mRpL55:mRNA	-0.00356098957361762	0.00446476161704099	0.000455222170003446	0.00407432330102563	-0.00698585875660521	-0.00470646252107339	0.00313736910565998	-0.00190096456110301	-0.00715945589554553
FBgn0038679:CG6040:mRNA	-0.0180740371214286	-0.0249489522977567	-0.00147033865183964	0.0311948619433425	0.00721253473980981	-0.0328576149194299	0.00237336135094966	0.014536333581979	-0.00469707330920759
FBgn0038680:Cyp12a5:mRNA	0.00474010556419342	-0.0311697366665451	0.0167511378557405	0.0129008950294851	-0.0288674373362938	0.00299783880275415	0.0107227010741651	0.0151304727056183	0.00896069321304903
FBgn0038681:Cyp12a4:mRNA	0.0107701783593442	0.0246404909074842	-0.00218045397056398	0.00992291090971358	-0.00845772973210524	-0.0277598498988718	-0.0189700789136324	-0.00325687992883148	0.00119586113962733
FBgn0038682:CG5835:mRNA	-0.0159104437135474	0.0101949796074669	-0.0116121125357675	0.0306645002759253	-0.014377593657129	-0.00701889499178176	0.0117372764704837	0.00935915483591203	0.0157598362423368
FBgn0038683:CG11779:mRNA	-0.0053486914576816	-0.00325288667686944	0.00399918653788566	-0.000898255966169228	-0.0070625017724724	-0.00560423191373444	0.00612166183882383	0.00640785976207389	0.00457667564221763
FBgn0038686:CG5555:mRNA	-0.00267225944260688	0.000322665613839169	-0.00341342560310788	-0.00750650345402584	0.0030963267581606	0.00032111681151456	0.00833858386339415	0.0156043560005227	-0.0141044086287567
FBgn0038692:CG3773:mRNA	0.00399001944171062	0.000248395160922236	0.00328215633526425	-0.00257822278202122	0.00373560806568314	0.0104785137684573	-0.002845727067213	0.0171511518722465	0.0138842632204872
FBgn0038693:unc79:mRNA	-0.000780484666755086	-0.00171680705431361	-0.000224905794026041	0.00074238812573216	0.00601987455887758	-0.00604692149988332	-0.000959942944937639	7.28278002886995e-05	-0.00354619894136055
FBgn0038704:CG5316:mRNA	-0.00297295112567745	-0.00678146933059767	-0.000869633501514134	-0.00742384420958218	-0.00739009408166078	0.00656156849881836	0.00786954048064884	0.00474008105981387	-0.0188194209805793
FBgn0038716:CG7342:mRNA	-0.00545826860082047	-0.000964179181449765	-0.00144343731268873	0.00210055926146207	0.000793139256187196	-0.000121018884936146	-0.0114362353928469	0.00895675262453774	-0.00373792385118386
FBgn0038720:CG6231:mRNA	-0.0162653892196071	-0.00245107147787971	-0.0102633724563545	0.00382442551283015	0.00773482058965494	0.0158576876863888	-0.0274680686546449	0.0177888864664773	0.00634371914718965
FBgn0038721:CG16718:mRNA	-0.0116464604015751	0.0119664199539586	-0.01518533690605	0.00368308851207227	-0.0146206137776816	-0.000980675540731003	-0.00781639613549968	-0.00257864120682194	0.00650930725518284
FBgn0038722:Nup58:mRNA	0.00401782601763493	-0.00593953686791823	0.00146710124443664	-0.00999083898929827	-0.0108673543813893	-6.95937026290615e-05	-0.0146402143347341	0.00957881220413592	-7.6625228162923e-05
FBgn0038723:CG6195:mRNA	0.00128861756599937	0.00190754007863968	0.00892045923203557	0.00672320435301763	0.000152415963301041	0.000813533230387151	-0.0152350910045423	0.00379320211187477	0.013966641575818
FBgn0038725:CG6184:mRNA	-0.0124385761435547	0.00670786416035546	-0.00152118145928373	-0.00567382140347186	-0.00437945110518742	-0.00176245067241273	0.00645976721070908	-0.000522405081485658	-0.00948406746912077
FBgn0038727:CG7432:mRNA	0.00390860522449254	0.00482848141545053	0.00516162753420694	0.0164087096525141	-0.0113870403923468	-0.0116023706407967	-0.00103044264152179	0.000370794949291929	0.00935217455791881
FBgn0038735:CG4662:mRNA	-0.00665758288863172	0.00199528147686975	-0.00717305920171541	-0.000658871567396363	-0.00538353002830549	-0.00576840217721249	0.00577335492554189	-0.000322847094848611	0.00230212760007654
FBgn0038736:ire-1:mRNA	-0.00491098131467294	-0.000584381840577678	0.00473587832765811	-0.00506946654577844	0.0145190016298287	-0.00815079554679217	0.0113436819900166	-0.0046964090352489	0.000114398239705153
FBgn0038737:CG11447:mRNA	-0.00262108583412736	-0.00471271113229683	0.000725009165985353	-0.00368865954922763	0.0101507739594403	0.00559256979112088	-0.00108981334115644	0.0144777186142076	0.00228288511732154
FBgn0038738:CG4572:mRNA	-0.000751145693392661	0.0067854107143039	-0.00913328857854255	-0.00838543275658758	-0.00135180308148873	0.00238098280402071	-0.00483638171015614	0.000720848930922677	-0.00928399161025057
FBgn0038739:CG4686:mRNA	-0.00502581749227557	-0.0028233173087969	-0.00347113978308276	-0.00348801198150834	-0.00699910310516063	-0.00130828524270671	-0.0045154314728484	-0.0117088100687003	-0.00471952705118407
FBgn0038740:CG4562:mRNA	-0.0008766713432975	-0.00291607707479581	-0.0187003813899178	0.00360881646299021	0.00114608301630182	0.00354615155611131	0.00684049528898586	0.00649916016702084	-0.00702033035680653
FBgn0038741:CG17186:mRNA	0.000360315733444977	-0.005429398523207	0.00339392691287885	-0.00665009420664231	-0.00875376088451462	0.00123579835090459	-0.00116789950722471	0.00376711517080359	-0.0045941590735906
FBgn0038744:CG4733:mRNA	0.00116116596350898	-0.0122295078990959	-0.0228125958030484	0.00470060462838806	-0.0212545313929257	-0.000934126446190948	-0.00902278896994565	0.00531824914399854	0.00216927596197005
FBgn0038747:RhoGAP92B:mRNA	-0.00125685532129764	0.015758871546213	0.00303131511059663	0.0071602011305462	0.00789345457090932	-0.00460684946653576	0.00104596597550555	0.00668373821379496	-0.000156242699943975
FBgn0038760:MED25:mRNA	0.000497484360966996	-0.00888304317733694	0.00299545780335244	-0.000562730722296086	-0.00223549318011853	0.00618805504548321	-0.0133044580758032	0.0134256268122024	5.10822565470513e-05
FBgn0038762:CG4836:mRNA	0.000418552156292722	0.000551832051569397	-0.00102132235623816	0.00140505523798438	0.0032179359956309	0.00198737098215137	0.0014625473053259	0.00105889895479025	0.00117310201653088
FBgn0038763:CG4433:mRNA	0.00126453773301172	0.0063552628606287	-0.00380597945013141	-0.0127907374102821	-0.00120093151125349	-0.00262845004526909	0.00142543282756795	0.00149038469097548	-0.00930976617323494
FBgn0038768:CG4936:mRNA	0.00277462321050662	-0.0015128673750873	0.00305275378588782	-0.00251049319763522	8.45104269447032e-05	-0.00426741333034357	-0.0116391294052359	0.00622095460586603	0.00459867962038279
FBgn0038769:CG10889:mRNA	-0.000545632753600013	-0.00339800872831602	0.000222145495693038	0.000943202587308618	-0.00367390717910739	-0.00739450010788725	-0.00122045146800558	-0.00130436925148376	0.00701149873829558
FBgn0038771:CG4390:mRNA	0.00115377681977942	-0.00205907138617354	0.00437830369222051	-0.0022412811556847	-0.00341327636008333	-0.00643030619576711	-0.0105868821678296	-0.0046709915492397	-0.00927726310139193
FBgn0038772:CG4973:mRNA	-0.000338660038992445	-0.00325246599682746	-0.000252222447223153	-0.00447749602823442	0.00334659126998855	-0.000696276831818882	0.0129762237107942	0.00316599496633596	-0.0138956294018611
FBgn0038787:CG4360:mRNA	-0.000404501569173266	-0.00471751566142398	-0.00119757388765011	0.000641896069788102	0.00207495431413404	0.000238383043966956	0.00437798756401255	-0.00624353106234996	0.00473357216087065
FBgn0038788:Sirt2:mRNA	-0.000774587296115425	-0.00152525428233259	0.00489647336357513	-0.00315179162070357	0.00876982082485219	-0.000976297812530461	-0.00980206369204693	-0.0110044099978058	-0.0185557491719616
FBgn0038806:CG5412:mRNA	0.00118266800074124	-0.00328764816946996	0.00828649414360816	-0.00738436075153806	-0.000408511577147609	0.00270860983495175	-0.0108362139087468	-0.0121333619968327	-0.00224646996298791
FBgn0038808:Srp14:mRNA	-0.00105565792725934	0.00150833698869971	-0.0028978886224485	0.0011913492198017	-0.0136010318933101	-0.00487977277409016	-0.00165806624021092	0.000192352631364199	-0.00478521533696657
FBgn0038809:CG16953:mRNA	0.00175152888983324	0.00523396147226501	-0.0104780360454178	0.00383183212060405	0.0162124124201581	0.00126323787865994	-0.00663816033816463	-0.0040574536845962	0.00926044925179427
FBgn0038810:Srp72:mRNA	0.00142318570936848	0.00331374919146797	0.000803547836326787	-0.00717852747148644	-0.00321882872001558	0.0024713872958665	-0.0190822235106002	0.00931554410358564	-0.00947501560695292
FBgn0038811:CG4159:mRNA	-0.000942940410283241	-0.00034738070648765	0.00883297808857364	-0.00302774476304444	-0.00397107055803434	0.00125973567867429	-0.0103299374569372	-0.000494543703000623	0.00465131040745211
FBgn0038814:CG15923:mRNA	0.00389752695581188	-0.00430715559002788	-0.00278609895103987	0.00543011777188267	0.00454372582458027	0.00233293294467934	0.016071254904672	0.0133732648971517	-0.00700022397790361
FBgn0038816:lrrk:mRNA	-0.00143676072148405	-0.00608821312418611	-0.00514737243705567	0.00212252234522918	0.00266103976260373	-0.00642316989587681	0.00243085595680157	0.00529687457406535	0.0186940302781113
FBgn0038826:CG17838:mRNA	0.00110422568943254	-0.0010246626320878	-0.0118294786360327	-0.00944686851653534	0.016713208232068	-0.0156972291987663	0.00337840451236499	0.00553129036204581	-0.0138926787860858
FBgn0038828:CG17270:mRNA	-0.00512771152413249	-0.0134833798099381	-0.0159712663812712	0.0100284898763276	-0.00418723692506069	0.000873424285566235	0.0136774882922177	0.0263967488119234	-0.00712569375763855
FBgn0038829:CG17271:mRNA	0.00176586940686288	0.006502563364549	-0.00240831784953566	-0.00224214815733392	0.00123340415620913	0.00332667781332687	-0.00273895839608154	-0.00936060375286854	-0.018447210236059
FBgn0038830:CG17272:mRNA	0.00337578292291277	-0.00197498686325165	-0.00663191842998957	0.000845315016870664	-0.00481514912508911	0.0112630283962146	0.0046498632998419	0.0214537571164685	-0.00952129406360828
FBgn0038839:CG10830:mRNA	0.0106333536145545	-0.0194914430155314	-0.0380753727047008	0.0739195334188231	0.0282136154860296	0.0299685653766021	-0.0371410283025828	-0.00957741756098566	-0.000429212079933992
FBgn0038842:CG5630:mRNA	-0.0113987091246297	-0.0138927384232797	-0.0122453673980799	0.0128623133116201	0.0392619212672279	0.0109153365146968	-0.0204038427736787	0.0119241934367666	-0.0187565893427021
FBgn0038846:CG5697:mRNA	-0.00317418223373985	0.00489799878423154	0.00547330054497021	0.00277100025011545	-0.00283144749501264	0.00666203060689138	-0.00244047885716915	-0.00173254653509651	0.00225333465668449
FBgn0038857:CG17282:mRNA	0.00353589671000082	0.000316530664931664	0.00888394705808656	-0.000396991772304104	0.0050247166624347	0.00513582895753492	-0.0129035456576953	0.0141103390934767	0.0184612601011773
FBgn0038858:CG5793:mRNA	-0.00210709750649741	-0.00578338254239151	0.00861277015685326	0.000520691944495823	-0.00253262425434179	0.00537359941283798	-0.00274292177424827	-0.0141218011002294	-0.00223470749068882
FBgn0038860:CG10825:mRNA	0.000978879569650904	-0.00549629357384805	-0.00215992650541037	0.00393483851253341	-0.0140742340725709	-0.00815013034291719	0.00616951965638431	0.0120081934448478	-0.00943564989360927
FBgn0038861:CG7009:mRNA	-0.00097439748910944	-0.00224031899901857	0.00443700908525028	0.00283630635735779	-0.00915327787443299	0.000527940472171176	-0.0119972493533327	0.00300535904483552	0.00461405232895767
FBgn0038862:CG5798:mRNA	0.000394913369996519	-0.00137381876976998	0.00849958299638915	-0.00438214238471106	0.00702562924577588	-0.00263128813328643	-0.00244461858985981	-0.00207755691446746	-0.0138858042189129
FBgn0038865:CG10824:mRNA	-0.0188457959776281	0.000838924064590783	0.00115232169415797	0.00605494368873249	0.0135599899122056	0.00310329290406957	-0.0144775111877126	0.00519363295009527	-0.00505836777705089
FBgn0038868:CG5862:mRNA	0.000912454226740453	0.00216209847273357	-0.00145971927374213	0.00680234120437372	-0.0133598731977078	0.00591736519873284	0.00163451525478856	-0.00298066234331256	0.00920728291471858
FBgn0038870:CG5871:mRNA	0.00256010398088458	-0.00571807783688607	-0.00511136690155454	-0.00187166680484196	-0.00885277631294846	-0.00360016855829625	0.000729422216260046	0.0037098173440667	0.00937386256920748
FBgn0038871:CG3337:mRNA	-0.000435815442238831	-0.00473933635932612	0.00190419244919772	0.00109304659516523	-0.00664082319607617	0.0189121978081578	-0.0057456529294957	0.00461190063852467	0.0070097613037953
FBgn0038876:CG5919:mRNA	-0.00259499316672815	0.00379053471343002	0.00160240094270248	0.000152461923805317	-0.00833116956218222	0.00753533631051219	0.00556515901124347	0.0236894740894547	-0.000341918404970357
FBgn0038877:CG3308:mRNA	-0.00294918882140884	-0.00915486176059395	-0.00595200294423058	-0.000230403178561242	0.0106127418980839	-0.00844673169928114	-0.0085693964883121	-0.00474499774669093	0.0048374080366711
FBgn0038881:CG16791:mRNA	0.00124031652359652	-0.0162688239847149	0.00475544611122098	0.00646799038858786	-0.012153415816036	-0.00520802142307621	0.00743587536538041	-0.0026143809992514	-0.00880480846095439
FBgn0038889:CG7922:mRNA	0.000587789406022282	-0.00157288288593212	-0.00228350147055908	8.40010118575239e-05	-0.00137106159263566	-0.00127319586502384	-0.00600360779202604	0.00395293447728336	0.0139348554771807
FBgn0038890:CG7956:mRNA	-0.00749596635981461	0.00596774409495686	-0.0029488543860053	-0.00431514906626015	0.00388795241158968	0.00899750423237308	0.000193806029410869	0.00707097382254791	-0.0188149427172557
FBgn0038897:CG5849:mRNA	-0.0045313254713867	-0.0119762777399966	-0.0297090383238918	0.0108403974314646	-0.0215507425784484	0.0106633293281438	0.00534736284233755	-0.00388164229437927	-0.00952429764837765
FBgn0038908:CG6637:mRNA	-0.00370405475508759	0.000174045535299649	-0.00100554780857566	0.00291656453501023	-0.00436040711864269	-8.96845732205446e-05	0.0105391605881702	-0.000338654299697129	-0.0186499677905038
FBgn0038909:CG6569:mRNA	-0.00234833831342581	0.000891763886475192	0.00072183687369695	-0.00414035681155398	-0.00277220972244678	0.00365048256928476	-0.000815199822554328	-0.00649258531659766	-0.00119255748690288
FBgn0038912:CG6656:mRNA	0.00625619537981723	0.00292436533303272	-0.00027602042788204	0.00363318480095686	-0.0205596950241881	0.00915637973074918	-0.00506384176643053	0.00681713159180174	0.00226651049324274
FBgn0038916:dnd:mRNA	0.00108580913835469	0.00470887834054477	-0.00711073606563063	-0.000333706928612949	0.000979089282638032	0.00246779586555287	-0.00944306453015533	0.0107770503235929	-0.00251418789092514
FBgn0038922:CG6439:mRNA	-0.00998100634821314	0.00313949248703616	-0.00877381813120514	-5.91997883797566e-06	-0.0137931656545945	-0.00339184155248804	0.0115307253363519	-0.00470566636294503	0.0185473634067087
FBgn0038923:mRpL35:mRNA	-0.00429119961135921	0.00604551077586327	0.00613086370139777	-0.00175624082055199	0.00271636098991032	0.0225159638476496	-0.000720163038262399	0.0207689257361677	-0.00274700346169393
FBgn0038924:CG6028:mRNA	0.00357062475390361	0.00575785141179288	-0.00556820811862361	0.003260116088905	-0.00200728779644034	0.00150895892192382	-0.00075199597636905	-0.010922916958955	0.0186286578803123
FBgn0038925:Cchl:mRNA	0.000522639157293305	0.00094368563209436	-0.00492838715562438	0.00294156376296643	-0.00693259398037159	-0.000820906243772829	0.00444234958433626	0.000242678142670427	-0.0185540917633581
FBgn0038927:CG6015:mRNA	0.00353435400215904	-0.0109555675484226	0.000445922570120807	-0.00402502816892763	-0.0178533378551723	-0.00485011791764542	-0.00677071746455259	0.00123419236685937	-0.0186378087225915
FBgn0038934:Gld2:mRNA	0.00616088390208798	0.00101905979425317	-0.00112798264293529	-0.00465320234754122	-0.0103974465871916	-0.00939578502276085	-0.000465843939003768	0.00851673298488971	-0.00236077184936319
FBgn0038947:sar1:mRNA	-0.000338093574627116	0.0119712925783314	0.00193837930279363	-0.000571325123766798	0.0114254269955844	-0.000886803987319104	0.0036960453866926	0.00222400255944191	-0.0186375864939643
FBgn0038948:PSR:mRNA	0.00174994915753872	-0.00305240182458396	0.00441747614234346	-0.00806676377347786	-0.00152625661963045	-0.00183746279236969	-0.00169452680640237	-0.00697879825522663	0.0187957787532931
FBgn0038950:CG5382:mRNA	-0.000390351785316383	-0.00217670757333925	-0.000677669640749437	-0.00393487354492733	0.00418273814619428	0.00809600385691164	-0.00614188596791791	-0.0116822124764427	0.00472223927677307
FBgn0038951:CG5380:mRNA	-0.00073533256250156	-0.00474180684920378	-0.000790253800760508	0.00140184348486216	-0.00187107671930286	0.00146921065942523	-0.0117403945271876	0.00993048467765196	0.00684500753990997
FBgn0038961:CG13850:mRNA	-0.00589470354712163	0.00960098467712988	0.00969574627209847	0.00278207135712358	-0.00127492530995488	0.00480334638531859	-0.00114516227299681	0.00012200871156933	0.0185217146844993
FBgn0038972:CG7054:mRNA	-0.000366500975874404	0.00306830655576087	-0.0107697325516993	0.0067382303933891	-0.0157776813814095	0.012748753198831	0.00283402515035975	0.00321599837713745	-0.00709712585278538
FBgn0038974:CG5377:mRNA	0.000266654759196719	0.0090364888002299	0.00434439804247587	9.60494104720833e-05	-0.000447188065221548	0.00537553911818252	0.0059780664800734	0.00138771821269391	0.00222218178447697
FBgn0038975:Nrx-1:mRNA	-0.00302365938600841	-0.00205725975630057	-0.00410332697027252	0.00581198422057621	-0.00827112829917453	-0.00608894776824612	0.00247098345878829	-0.00247164303889311	-0.00352419705948338
FBgn0038976:CG7048:mRNA	0.00236242196990273	0.00569729579329506	0.00271744063310676	0.00448106132326774	-0.00486268206267201	-0.0010611197119335	-0.0139709067414713	0.00384105748027805	-0.00471866146380811
FBgn0038984:CG5315:mRNA	-0.00737161688659757	0.00803829669770354	-0.00636703947311727	-0.000316079298606407	0.00238449431785757	0.0011638002841852	-0.00254554994556685	-0.000653258757091508	-0.00476278140237499
FBgn0038989:CG6937:mRNA	0.00286394630485402	-0.00059028017844981	0.00587632312515081	-0.0014729964658955	-0.00763548723392825	-0.000900656892546817	-0.012816485697777	0.000455317931480668	0.013957286934945
FBgn0038996:mRpL45:mRNA	-0.00289669070286048	-0.00504604035108832	0.00189562802323102	0.0052704616666671	-0.00580067748936202	0.0123415677503875	-0.0121959328943291	0.00679571250523954	0.00922498463246689
FBgn0039000:CG6954:mRNA	-0.000252052147544903	0.0215074690870384	-0.00491278722659482	0.00117324512745817	0.00697584967049124	-0.0173991103912162	-0.00176821010883415	0.00399115374936155	-0.0140322562905155
FBgn0039003:wfs1:mRNA	0.00347371972773236	-0.00802504566352288	-0.0112567131842198	-0.00798567930011369	-0.00234855006259242	0.0101231460891992	0.0101123291756815	-0.00168215392911406	-0.00458550743415492
FBgn0039004:Nup133:mRNA	0.000923642379133392	-0.00434106230484789	0.0048250683882272	-0.00426181516100299	-0.00885523127503889	0.00246874407603184	-0.00866121393123284	0.00829120052003448	-0.0186763989161802
FBgn0039005:CG6969:mRNA	0.00331754325353202	-0.00288949097645539	-0.0053490428254781	0.00332211731030475	0.00019201920367286	-0.000897490636298496	0.00247123267130166	-0.00126478908502978	0.00127422559089166
FBgn0039006:Cyp6d4:mRNA	0.00572513213148438	0.00144513310431831	0.00477100601828559	-0.00242073920491387	0.00117798622274856	0.00460969172918435	-0.00201139731985393	0.00165654531339555	-0.00460261873279622
FBgn0039013:CG4813:mRNA	-0.000428773065879505	-0.0129370963523185	0.00508856240616625	-0.0116944147149028	0.00210056708532747	-0.00418955219123164	-0.0186550184357164	0.00156253610043378	-0.00234021898074953
FBgn0039015:Takl2:mRNA	0.00525754824696541	0.00491192003061076	-0.00531112770718313	-0.0139655341375279	0.00173545544283463	0.00676283967118913	0.00301396968566684	0.000413821994084264	0.0047660907269619
FBgn0039019:HP1c:mRNA	-0.000183000717041537	0.000866059550234558	0.00753815940397178	0.0043042571978848	0.00697570299231912	0.008746974564954	-0.0145655098263249	0.00802872749832011	0.00910540695421218
FBgn0039020:CG17141:mRNA	-0.00195435786235112	-0.0036614295823984	0.00436816906397765	-0.00498840176700075	-0.0114773837086047	0.00307237131148617	-0.00274709305765884	-0.00340166348581613	9.99367546760249e-07
FBgn0039022:CG4725:mRNA	-0.00832406093463708	0.0148611112140398	0.00406386551407501	-0.000153863260122454	-0.0109550194162676	-0.00270768312684664	-0.00126810823359253	0.000304508151270723	0.00446024507705061
FBgn0039023:CG4723:mRNA	-0.0181429801268091	0.011680619791935	0.0112522694320262	0.00344827545680833	-0.0137450716443794	0.00494864734478851	0.00846332574067754	-0.00149239893438421	-0.00163527860040028
FBgn0039024:CG4721:mRNA	-0.00992587606235014	0.000183434983281383	-0.00786304431451064	0.00417562085543455	0.00486474968179574	0.00438184867388879	-0.0104905383578307	0.00801267951612846	0.00884591947536081
FBgn0039025:CG7023:mRNA	-0.0054580124448565	0.00533986341314774	-0.00339703611741144	-0.000743379182544968	0.0147060791158061	-0.00461654933761725	-0.00378740145328201	0.00540959530717402	0.00452888613570609
FBgn0039026:CG7029:mRNA	-0.0102855402962204	0.00360992998550251	-0.0172317022006197	0.000802433492639739	-0.00153313172991092	-0.0175571847284778	-0.00397544039133389	-0.00427608005750412	0.00452090450163162
FBgn0039039:lmd:mRNA	0.00323976558247483	0.00308869262532515	-0.0137237350651526	0.00818185516212144	0.0105540204531691	-0.0104328938786779	-0.00946965154530349	-0.000226612239402531	-0.00706083238103729
FBgn0039043:CG17121:mRNA	-5.90787652906269e-05	0.00117585608301995	-0.00915733477945497	-0.00206431428908492	-0.00233348019274776	0.00576474558396983	-0.00524116745248192	-0.00989102648941486	-0.00122364216960991
FBgn0039044:p53:mRNA	0.0052228251613744	0.00738482654007557	-0.00280372181730919	-0.00707272964327149	-0.00522606774843342	0.00530427824037198	0.0186633066716877	-0.00674591181227929	0.0187352690337827
FBgn0039045:CG17119:mRNA	0.00673613578457769	-0.00217727528676658	-0.00656491879342314	0.0272599190754386	0.0119091511770067	-0.00808257913320851	-0.0109748127845396	0.00997223092341411	0.00676998110393181
FBgn0039048:CG17111:mRNA	-0.00320651513579494	-0.00570313544067096	-0.0187926613106795	0.00742565167674281	0.0154020131015781	0.00496525686716481	-0.037633018674618	0.0300744984881478	0.00549923447992837
FBgn0039049:CG6726:mRNA	0.000250666893129291	0.00292395029463064	0.00491416076233346	0.00139437458515144	-0.00940389298503059	0.00894981045194687	0.000407482182027675	0.0122459504767458	0.00219514006694802
FBgn0039051:CG17109:mRNA	-0.00970856069526682	0.005438432093832	0.0112162845305857	-0.000815311316474482	-0.0128174826995175	0.00585136666413188	-0.00276071082914031	-0.000662096101287494	-0.00375544290907775
FBgn0039052:CG6733:mRNA	-0.0275094162291695	0.00924533680307426	0.00655828957630666	-0.00115156745784478	-0.00711072701985876	-0.00938819463346418	0.0253115925782804	-0.0144840284817829	-0.00379945918281554
FBgn0039054:CG13830:mRNA	-0.0148040337231892	8.06646590298914e-05	-0.0161668882286039	-0.000300033706422062	0.0318456460537677	0.00625512119918804	0.00063061304991357	-0.0122312743324635	0.00464260160126634
FBgn0039055:Rassf:mRNA	-0.00157051455578437	0.00369500573606577	-0.00707176737311693	-0.00374207445250227	-0.00322239729516732	-0.00176118888298308	-0.00207245515079398	-0.0114668648463475	0.00924010283733558
FBgn0039056:cenB1A:mRNA	-0.00852436681694555	0.00142073737440392	-0.00464855909794326	0.00235621191500466	-0.00103375983832209	-0.00292997059954198	-0.00328423525299694	-0.00373877064057139	-0.00471270637355881
FBgn0039061:Ir:mRNA	-0.00614452951091354	0.00897982163978718	0.012876039651399	-0.00779307467051201	0.00359902173522941	-0.010744996984049	-0.00467995357564976	0.00185170254027714	-0.00250175839624688
FBgn0039064:CG4467:mRNA	-0.0234465939113658	-0.00484708211537686	0.0174311900318178	-0.012719286465028	0.000770616743471662	-0.00654077782948058	0.0158629448058675	0.00188917154135532	0.00653740592787986
